fn,rmsd_all
3_bujnicki_1_rpr.pdb,12.16 
3_bujnicki_2_rpr.pdb,14.25 
3_chen_1_rpr.pdb,7.6 
3_das_1_rpr.pdb,15.68 
3_das_2_rpr.pdb,12.15 
3_das_3_rpr.pdb,16.92 
3_das_4_rpr.pdb,18.21 
3_das_5_rpr.pdb,12.07 
3_dokholyan_1_rpr.pdb,16.85 
3_dokholyan_2_rpr.pdb,11.4 
3_major_1_rpr.pdb,24.26 
3_major_2_rpr.pdb,13.8 
3_solution_0_rpr.pdb,0.0 
